"id";"name";"type";"Марка :";"Классификация :";"Дополнение:";"Применение:";"Зарубежные аналоги:";"Заменитель:";
"1808";"5В";"Титановый деформируемый сплав";"5В";"Титановый деформируемый сплав";;"для производства сортового проката, изготовления слитков и полуфабрикатов; для изготовления деталей специальной техники, деталей авиастроения и приборостроения.";"Нет данных"
"1526";"АТ-6";"Титановый деформируемый сплав";"АТ-6";"Титановый деформируемый сплав";;"для изготовления кавитационно стойких изделий; класс по структуре α+β";"Нет данных"
"1802";"АТ3";"Титановый деформируемый сплав";"АТ3";"Титановый деформируемый сплав";;"для изготовления полуфабрикатов (листов, лент, фольги, полос, плит, прутков, профилей, труб, поковок и штампованных заготовок) методом деформации, а также слитков";"Нет данных"
"1333";"ВТ6Л";"Титановый литейный сплав";"ВТ6Л";"Титановый литейный сплав";;"для изготовления отливок";"Нет данных"
"1300";"ВТ14";"Титановый деформируемый сплав";"ВТ14";"Титановый деформируемый сплав";;"детали,  длительно работающие при температуре до 400°C   ; класс по структуре  α+β";"Известны"
"1524";"ВТ15";"Титановый деформируемый сплав";"ВТ15";"Титановый деформируемый сплав";;"для изготовления кавитационно стойких изделий; класс по структуре псевдо β";"Нет данных"
"1803";"ВТ18";"Титановый деформируемый сплав";"ВТ18";"Титановый деформируемый сплав";;"для производства прутков, поковок, штамповок; сплав жаропрочный, рекомендуется для деталей, работающих длительно (до 500 ч) при 550 - 600 °С и кратковременно (детали разового действия) — до 800 °С.";"Нет данных"
"1804";"ВТ18у";"Титановый деформируемый сплав";"ВТ18у";"Титановый деформируемый сплав";;"для производства прутков, поковок, штамповок, листового проката; сплав жаропрочный, рекомендуется для деталей, работающих длительно (до 500 ч) при 550 - 600 °С и кратковременно (детали разового действия) — до 800 °С.";"Нет данных"
"1294";"ВТ20";"Титановый деформируемый сплав";"ВТ20";"Титановый деформируемый сплав";;"детали,  длительно работающие при температуре до 500°; коррозионная стойкость хорошая; класс по структуре псевдо α";"Нет данных"
"1820";"ВТ20-1св";"Титановый деформируемый сплав";"ВТ20-1св";"Титановый деформируемый сплав";;"для изготовления сварочной проволоки";"Нет данных"
"1821";"ВТ20-2св";"Титановый деформируемый сплав";"ВТ20-2св";"Титановый деформируемый сплав";;"для изготовления сварочной проволоки";"Нет данных"
"1302";"ВТ22";"Титановый деформируемый сплав";"ВТ22";"Титановый деформируемый сплав";;"для получения высоконагруженных деталей и конструкций, длительно работающих до температур 350—400 °С. (силовые детали фюзеляжа, крыла, штамповки, детали системы управления, крепежные детали типа ушковых болтов); класс по структуре  α+β";"Нет данных"
"3289";"ВТ22И";"Титановый деформируемый сплав";"ВТ22И";"Титановый деформируемый сплав";;"Крупные нагруженные штамповки, повышенная пластичность";"Нет данных"
"1301";"ВТ16";"Титановый деформируемый сплав";"ВТ16";"Титановый деформируемый сплав";;"крепежные и резьбовые детали,  работающие при температуре до 350° ; класс по структуре  α+β";"Нет данных"
"3290";"ВТ25У";"Титановый деформируемый сплав";"ВТ25У";"Титановый деформируемый сплав";"Сплав жаропрочный";"Диски и лопатки компрессоров газотурбинных двигателей с рабочей температурой до 550 град., длительный ресурс";"Нет данных"
"1822";"ВТ2св";"Титановый деформируемый сплав";"ВТ2св";"Титановый деформируемый сплав";;"для изготовления сварочной проволоки";"Нет данных"
"1297";"ВТ3-1";"Титановый деформируемый сплав";"ВТ3-1";"Титановый деформируемый сплав";;"кованые и щтампованные детали,  работающие при температуре до 400°C (6000 ч) и до 450°C (2000 ч)   ; класс по структуре  α+β";"Нет данных"
"3288";"ВТ41";"Титановый деформируемый сплав";"ВТ41";"Титановый деформируемый сплав";"Сплав жаропрочный";"В авиастроении для деталей газотурбинных двигателей";"Нет данных"
"1285";"ВТ5";"Титановый деформируемый сплав";"ВТ5";"Титановый деформируемый сплав";;"сварные детали,  работающие при температуре от  -253 до 400°C ;коррозионная стойкость  хорошая; класс по структуре α";"Нет данных"
"1286";"ВТ5-1";"Титановый деформируемый сплав";"ВТ5-1";"Титановый деформируемый сплав";;"штампосварные детали и узлы,  работающие при температуре до 450°C ;коррозионная стойкость хорошая; класс по структуре α";"Известны"
"1298";"ВТ6";"Титановый деформируемый сплав";"ВТ6";"Титановый деформируемый сплав";;"для изготовления крупногабаритных свар­ных и сборных конструкций летательных аппаратов, для изготовле­ния баллонов, работающих под внутренним давлением в широком интервале температур от 196 до 450 °С, и целого ряда других конструктивных элементов; класс по структуре  α+β";"Известны"
"1303";"ВТ6С";"Титановый деформируемый сплав";"ВТ6С";"Титановый деформируемый сплав";;"для изготовления баллонов, работающих под давлением";"Известны"
"1523";"ВТ23";"Титановый деформируемый сплав";"ВТ23";"Титановый деформируемый сплав";;"для изготовления кавитационно стойких изделий; класс по структуре α+β";"Нет данных"
"1819";"ВТ6св";"Титановый деформируемый сплав";"ВТ6св";"Титановый деформируемый сплав";;"для изготовления сварочной проволоки";"Нет данных"
"3291";"ВТ6ч";"Титановый деформируемый сплав";"ВТ6ч";"Титановый деформируемый сплав";;"для изготовления штампосварных деталей в авиастроении";"Нет данных"
"3292";"ВТ8-1";"Титановый деформируемый сплав";"ВТ8-1";"Титановый деформируемый сплав";"Сплав жаропрочный";"для дисков и лопаток компрессора авиационных двигателей";"Нет данных"
"1801";"ВТ8";"Титановый деформируемый сплав";"ВТ8";"Титановый деформируемый сплав";;"применяется в деталях ГТД (дисках, лопатках компрессора низкого давления, деталях крепления вентилятора).Максимальная рабочая температура до 480 град.С";"Нет данных"
"1299";"ВТ9";"Титановый деформируемый сплав";"ВТ9";"Титановый деформируемый сплав";;"детали,  работающие при температуре до 500 °, детали ГТД (диски, лопатки) и другие детали компрессора; класс по структуре  α+β";"Нет данных"
"3293";"ВТ8М-1";"Титановый деформируемый сплав";"ВТ8М-1";"Титановый деформируемый сплав";"Сплав жаропрочный";"Для изготовления лопаток компрессоров  авиационных двигателей, в том числе с применением технологии холодного вальцевания";"Нет данных"
"1293";"ОТ4";"Титановый деформируемый сплав";"ОТ4";"Титановый деформируемый сплав";"Сплав хорошо деформируется в горячем и ограниченно холодном состояниях.";"для деталей,  работающих при температурах до 350 °С в течение 2000 ч и до 300 °С — 30 000 ч.; коррозионная стойкость хорошая; класс по структуре псевдо α";"Нет данных"
"1287";"ОТ4-0";"Титановый деформируемый сплав";"ОТ4-0";"Титановый деформируемый сплав";;"детали сложной конфигурации,  длительно работающие при температуре 300-350°C  и кратковременно при температуре 500-600°C ; коррозионная стойкость хорошая; класс по структуре псевдо α";"Нет данных"
"1292";"ОТ4-1";"Титановый деформируемый сплав";"ОТ4-1";"Титановый деформируемый сплав";;"тонкостенные детали сложной конфигурации,  длительно работающие при температуре 300°C (3000 ч) и 350°C (2000 ч);  класс по структуре псевдо α; Недостатки - сравнительно невысокая прочность; очень большая склонность к водородной хрупкости";"Известны"
"1817";"ОТ4-1св";"Титановый деформируемый сплав";"ОТ4-1св";"Титановый деформируемый сплав";;"для изготовления сварочной проволоки";"Нет данных"
"1816";"ОТ4св";"Титановый деформируемый сплав";"ОТ4св";"Титановый деформируемый сплав";;"для изготовления сварочной проволоки";"Нет данных"
"1805";"ПТ-1М";"Титановый деформируемый сплав";"ПТ-1М";"Титановый деформируемый сплав";;"для изготовления слитков и полуфабрикатов, труб холоднодеформированных, деталей авиа- и приборостроения специального назначения.";"Нет данных"
"1296";"ПТ-3В";"Титановый деформируемый сплав";"ПТ-3В";"Титановый деформируемый сплав";;"для изделий с высокой прочностью при достаточной пластичности и вязкости, высоким сопротивлением малым пластическим деформациям,хрупкому и усталостному разрушению, применяемых в машиностроении, приборостроении и инструментальной промышленности; класс по структуре псевдо α";"Нет данных"
"1295";"ПТ-7М";"Титановый деформируемый сплав";"ПТ-7М";"Титановый деформируемый сплав";;"трубы и другие тонкостенные сварные детали;Используется в деталях для изготовления которых требуется высокая технологичность при холодной штамповке; коррозионная стойкость хорошая; класс по структуре псевдо α";"Нет данных"
"1815";"ПТ-7Мсв";"Титановый деформируемый сплав";"ПТ-7Мсв";"Титановый деформируемый сплав";;"для изготовления сварочной проволоки";"Нет данных"
"1818";"СПТ-2";"Титановый деформируемый сплав";"СПТ-2";"Титановый деформируемый сплав";;"для изготовления сварочной проволоки";"Нет данных"
"1525";"ТС6";"Титановый деформируемый сплав";"ТС6";"Титановый деформируемый сплав";;"для изготовления кавитационно стойких изделий; класс по структуре псевдо β";"Нет данных"
"1226";"Ц0";"Цинк первичный";"Ц0";"Цинк первичный";;"для отливаемых под давлением  ответственных деталей; для производства цинкового порошка; для легирования алюминиевых сплавов;для горячего и гальванического оцинкования изделий";"Нет данных"
"1225";"Ц0А";"Цинк первичный";"Ц0А";"Цинк первичный";;"для производства цинкового порошка; для легирования алюминиевых сплавов;
для отливаемых под давлением  ответственных деталей; для горячего и гальванического оцинкования изделий";"Нет данных"
"1228";"Ц1";"Цинк первичный";"Ц1";"Цинк первичный";;"для производства сплавов, обрабатываемых  давлением; для изготовления гальванических элементов; для гальванического оцинкования в виде анодов; для горячего оцинкования изделий; для производства цинкового порошка; для специальных латуней и медно-цинковых сплавов";"Нет данных"
"1227";"Ц1С";"Цинк первичный";"Ц1С";"Цинк первичный";;"для производства горячекатаных анодов, применяемых для оцинкования деталей гальваническим способом";"Нет данных"
"1230";"Ц2С";"Цинк первичный";"Ц2С";"Цинк первичный";;"для производства горячекатаных анодов, применяемых для оцинкования деталей гальваническим способом";"Нет данных"
"1229";"Ц2";"Цинк первичный";"Ц2";"Цинк первичный";;"для горячего оцинкования изделий; для производства цинкового порошка; для  медно-цинковых сплавов и бронз";"Нет данных"
"1232";"Ц3";"Цинк первичный";"Ц3";"Цинк первичный";;"для горячего оцинкования изделий; для производства цинкового порошка; для   медно-цинковых сплавов";"Нет данных"
"1224";"ЦВ";"Цинк первичный";"ЦВ";"Цинк первичный";;"для производства химически чистых реактивов,  окиси цинка и цинкового порошка; для отливаемых под давлением особо ответственных деталей";"Нет данных"
"1223";"ЦВ0";"Цинк первичный";"ЦВ0";"Цинк первичный";;"для нужд полиграфической и автомобильной отраслей";"Нет данных"
"1231";"Ц3С";"Цинк первичный";"Ц3С";"Цинк первичный";;"для производства горячекатаных анодов, применяемых для оцинкования деталей гальваническим способом";"Нет данных"
"1222";"ЦВ00";"Цинк первичный";"ЦВ00";"Цинк первичный";;"для производства химически чистых реактивов";"Нет данных"
"1848";"ZnA14Cu1A";"Цинковый литейный сплав";"ZnA14Cu1A";"Цинковый литейный сплав";"Сплав  имеет хорошую жидкотекучесть, повышенную коррозионную стойкость, практически не изменяет размеров при естественном старении.";"для отливки корпусных, арматурных, декоративных деталей, не требующих повышенной точности, в автомобильной, тракторной, электротехнической и других отраслях промышленности.";"Нет данных"
"1859";"ZnA14Cu3";"Цинковый литейный сплав";"ZnA14Cu3";"Цинковый литейный сплав";;"для отливки деталей  в автомобильной,  электротехнической и машиностроительной промышленности.";"Нет данных"
"1857";"ZnA14Cu3A";"Цинковый литейный сплав";"ZnA14Cu3A";"Цинковый литейный сплав";"Сплав  обладает хорошей жидкотекучестью, высокой прочностью, хорошей коррозионной стойкостью. Изменяемость размеров до 0,5 %.";"для изготовления отливок деталей, требующих повышенной точности, в автомобильной и других отраслях промышленности.";"Нет данных"
"1856";"ЦА30М5";"Цинковый литейный сплав";"ЦА30М5";"Цинковый литейный сплав";"Сплав предназначается для замены антифрикционного сплава ЦАМ10-5 (ЦАМ10-5Л) и значительно превосходит его по механическим свойствам и износостойкости.";"для изготовления вкладышей подшипников, втулок балансированной подвески, червячных шестерней, сепараторов подшипников качения.";"Нет данных"
"1427";"ЦА4";"Цинковый литейный сплав";"ЦА4";"Цинковый литейный сплав";"Сплав обладает хорошей жидкотекучестью, хорошей коррозионной стойкостью";"для литья под давлением деталей с устойчивыми размерами.";"Нет данных"
"1851";"ЦА4М1";"Цинковый литейный сплав";"ЦА4М1";"Цинковый литейный сплав";"Сплав  имеет хорошую жидкотекучесть, хорошую коррозионную стойкость";"для отливки корпусных, арматурных, декоративных деталей, не требующих повышенной точности, в автомобильной, тракторной, электротехнической и других отраслях промышленности.";"Нет данных"
"1852";"ЦА4М1в";"Цинковый литейный сплав";"ЦА4М1в";"Цинковый литейный сплав";;"для литья под давлением неответственных деталей в различных отраслях промышленности.";"Нет данных"
"1850";"ЦА4М1о";"Цинковый литейный сплав";"ЦА4М1о";"Цинковый литейный сплав";"Сплав повышенной чистоты,  имеет хорошую жидкотекучесть, хорошую коррозионную стойкость, практически не изменяет размеров при естественном старении.";"для отливки корпусных, арматурных, декоративных деталей, не требующих повышенной точности, в автомобильной, тракторной, электротехнической и других отраслях промышленности.";"Нет данных"
"1854";"ЦА4М3";"Цинковый литейный сплав";"ЦА4М3";"Цинковый литейный сплав";"Сплав обладает хорошей жидкотекучестью, высокой прочностью, коррозионной стойкостью.";"для изготовления отливок деталей, требующих повышенной точности, в автомобильной и других отраслях промышленности.";"Нет данных"
"1847";"ZnA14A";"Цинковый литейный сплав";"ZnA14A";"Цинковый литейный сплав";"Сплав обладает хорошей жидкотекучестью, повышенной коррозионной стойкостью. стабильностью размеров";"для отливки  деталей, требующих стабильных размеров, в  автомобильной, тракторной, электротехнической и других отраслях промышленности.";"Нет данных"
"1853";"ЦА4М3о";"Цинковый литейный сплав";"ЦА4М3о";"Цинковый литейный сплав";"Сплав повышенной чистоты,  обладает хорошей жидкотекучестью, высокой прочностью, хорошей коррозионной стойкостью. Изменяемость размеров  до 0,5 %.";"для изготовления отливок деталей, требующих повышенной точности, в  автомобильной и других отраслях промышленности.";"Нет данных"
"1849";"ЦА4о";"Цинковый литейный сплав";"ЦА4о";"Цинковый литейный сплав";"Сплав повышенной чистоты; обладает хорошей жидкотекучестью, хорошей коррозионной стойкостью.";"для отливки ответственных деталей, требующих стабильных размеров, в  автомобильной, тракторной, электротехнической и других отраслях промышленности.";"Нет данных"
"1855";"ЦА8М1";"Цинковый литейный сплав";"ЦА8М1";"Цинковый литейный сплав";"Сплав имеет хорошую жидкотекучесть, хорошую коррозионную стойкость, высокие прочностные характеристики";"для отливки  деталей в автомобильной, тракторной, электротехнической и других отраслях промышленности.";"Нет данных"
"1426";"ЦАМ4-1";"Цинковый литейный сплав";"ЦАМ4-1";"Цинковый литейный сплав";;"для литья под давлением ответственных деталей";"Нет данных"
"1860";"ЦАМ4-1в";"Цинковый литейный сплав";"ЦАМ4-1в";"Цинковый литейный сплав";;"для литья под давлением неответственных деталей (сувениры, товары народного потребления)";"Нет данных"
"1858";"ЦАМ4-1о";"Цинковый литейный сплав";"ЦАМ4-1о";"Цинковый литейный сплав";;"для литья под давлением особо ответственных деталей";"Нет данных"
"1561";"ЦАМ0.2-4";"Цинковый  деформируемый сплав";"ЦАМ0.2-4";"Цинковый  деформируемый сплав";;"для прессовки, прокатки и для изделий, изготовляемых глубокой вытяжкой";"Нет данных"
"1563";"ЦАМ10-2";"Цинковый  деформируемый сплав";"ЦАМ10-2";"Цинковый  деформируемый сплав";;"для прессовки";"Нет данных"
"1564";"ЦАМ15";"Цинковый  деформируемый сплав";"ЦАМ15";"Цинковый  деформируемый сплав";;"для прессовки";"Нет данных"
"1562";"ЦАМ2-5";"Цинковый  деформируемый сплав";"ЦАМ2-5";"Цинковый  деформируемый сплав";;"для прессовки";"Нет данных"
"1565";"ЦМ1";"Цинковый  деформируемый сплав";"ЦМ1";"Цинковый  деформируемый сплав";;"для прессовки";"Нет данных"
"1823";"ЦМП";"Цинковый  деформируемый сплав";"ЦМП";"Цинковый  деформируемый сплав";;"для производства листов, применяемых для изготовления форм высокой печати одноступенчатым травлением.";"Нет данных"
"1260";"Цам10-5";"Цинковый антифрикционный сплав";"Цам10-5";"Цинковый антифрикционный сплав";;"для получения прокатных полос для направляющих скольжения металлорежущих станков и других изделий";"Нет данных"
"1867";"ЦАМ10-5Л";"Цинковый антифрикционный сплав";"ЦАМ10-5Л";"Цинковый антифрикционный сплав";;"для отливки подщипников и втулок различных агрегатов";"Нет данных"
"1261";"ЦАМ9-1.5";"Цинковый антифрикционный сплав";"ЦАМ9-1.5";"Цинковый антифрикционный сплав";;"для получения биметаллической ленты из стали и дюралюминия методом прокатки с последующей штамповкой вкладышей";"Нет данных"
"1866";"ЦАМ9-1.5Л";"Цинковый антифрикционный сплав";"ЦАМ9-1.5Л";"Цинковый антифрикционный сплав";;"для отливки монометаллических вкладышей, втулок, ползунов и т.д.; для получения биметаллических изделий с металлическим каркасом для литья";"Нет данных"
"2800";"Ви1";"Висмут";"Ви1";"Висмут";;"Для изготовления  слитков и гранул, применяемых в химической промышленности, металлургии, медицине и других отраслях";"Нет данных"
"2799";"Ви00";"Висмут";"Ви00";"Висмут";;"Для изготовления  слитков и гранул, применяемых в химической промышленности, металлургии, медицине и других отраслях";"Нет данных"
"2801";"Ви2";"Висмут";"Ви2";"Висмут";;"Для изготовления  слитков и гранул, применяемых в химической промышленности, металлургии, медицине и других отраслях";"Нет данных"
"2893";"ВА";"Вольфрам";"ВА";"Вольфрам";;"Для изготовления методом порошковой металлургии проволоки, предназначенной для производства электронных приборов и источников света";"Нет данных"
"2895";"ВМ";"Вольфрам";"ВМ";"Вольфрам";;"Для изготовления методом порошковой металлургии проволоки, предназначенной для производства электронных приборов и источников света";"Нет данных"
"2894";"ВРН";"Вольфрам";"ВРН";"Вольфрам";;"Для изготовления методом порошковой металлургии проволоки, предназначенной для производства электронных приборов и источников света";"Нет данных"
"2897";"ВТ-10";"Вольфрам";"ВТ-10";"Вольфрам";;"Для изготовления методом порошковой металлургии проволоки, предназначенной для производства электронных приборов и источников света";"Нет данных"
"2898";"ВТ-15";"Вольфрам";"ВТ-15";"Вольфрам";;"Для изготовления методом порошковой металлургии проволоки, предназначенной для производства электронных приборов и источников света";"Нет данных"
"2896";"ВТ-7";"Вольфрам";"ВТ-7";"Вольфрам";;"Для изготовления методом порошковой металлургии проволоки, предназначенной для производства электронных приборов и источников света";"Нет данных"
"2802";"Гл-0";"Галлий";"Гл-0";"Галлий";;"Применяется в качестве исходного сырья для получения галлия высокой чистоты и других целей";"Нет данных"
"2804";"ГФИ1";"Гафний йодидный";"ГФИ1";"Гафний йодидный";;"Для изготовления  прутков, применяемых для технических и исследовательских целей";"Нет данных"
"2803";"Гл-1";"Галлий";"Гл-1";"Галлий";;"Применяется в качестве исходного сырья для получения галлия высокой чистоты и других целей";"Нет данных"
"2808";"Ин0";"Индий";"Ин0";"Индий";;"Для производства жидкокристаллических экранов; изготовления покрытий высококачественных астрономических зеркал; различных антикоррозионных покрытий, в том числе подшипниковых; в полупроводниковой промышленности";"Нет данных"
"2807";"Ин00";"Индий";"Ин00";"Индий";;"Для производства жидкокристаллических экранов; изготовления покрытий высококачественных астрономических зеркал; различных антикоррозионных покрытий, в том числе подшипниковых; в полупроводниковой промышленности";"Нет данных"
"2806";"Ин000";"Индий";"Ин000";"Индий";;"Для производства жидкокристаллических экранов; изготовления покрытий высококачественных астрономических зеркал; различных антикоррозионных покрытий, в том числе подшипниковых; в полупроводниковой промышленности";"Нет данных"
"2805";"Ин0000";"Индий";"Ин0000";"Индий";;"Для производства жидкокристаллических экранов; изготовления покрытий высококачественных астрономических зеркал; различных антикоррозионных покрытий, в том числе подшипниковых; в полупроводниковой промышленности";"Нет данных"
"2809";"Ин2";"Индий";"Ин2";"Индий";;"Применяют для производства жидкокристаллических экранов; изготовления покрытий высококачественных астрономических зеркал; различных антикоррозионных покрытий, в том числе подшипниковых; в полупроводниковой промышленности";"Нет данных"
"2811";"И99.8";"Иридий";"И99.8";"Иридий";"Не растворяется в кислотах и кипящей царской водке. Обработка давлением ведется при 1200 - 1400 град.С";"Для изготовления плоского проката, проволоки, технических изделий, применяемых в приборостроении и других отраслях промышленности.";"Нет данных"
"2810";"И99.9";"Иридий";"И99.9";"Иридий";"Не растворяется в кислотах и кипящей царской водке. Обработка давлением ведется при 1200 - 1400 град.С";"Для изготовления плоского проката, проволоки, технических изделий, применяемых в приборостроении и других отраслях промышленности.";"Нет данных"
"2843";"ИА-0";"Иридий";"ИА-0";"Иридий";;"Аффинированный иридий в порошке предназначен для изготовления сплавов, промышленных изделий и других целей";"Нет данных"
"2844";"ИА-1";"Иридий";"ИА-1";"Иридий";;"Аффинированный иридий в порошке предназначен для изготовления сплавов, промышленных изделий и других целей";"Нет данных"
"2845";"ИА-2";"Иридий";"ИА-2";"Иридий";;"Аффинированный иридий в порошке предназначен для изготовления сплавов, промышленных изделий и других целей";"Нет данных"
"2816";"Кд0";"Кадмий";"Кд0";"Кадмий";;"Для изготовления чушек, плит и прутков, применяемых в различных отраслях промышленности";"Нет данных"
"2814";"Кд00";"Кадмий";"Кд00";"Кадмий";;"Кадмий высокой чистоты используется для производства химически чистых реактивов и для научных целей";"Нет данных"
"2813";"Кд000";"Кадмий";"Кд000";"Кадмий";;"Кадмий высокой чистоты используется для производства химически чистых реактивов и для научных целей";"Нет данных"
"2812";"Кд0000";"Кадмий";"Кд0000";"Кадмий";;"Кадмий высокой чистоты используется для производства химически чистых реактивов и для научных целей";"Нет данных"
"2815";"Кд0А";"Кадмий";"Кд0А";"Кадмий";;"Для изготовления чушек, плит и прутков, применяемых в различных отраслях промышленности";"Нет данных"
"2817";"Кд1";"Кадмий";"Кд1";"Кадмий";;"Для изготовления чушек, плит и прутков, применяемых в различных отраслях промышленности";"Нет данных"
"2818";"К0";"Кобальт";"К0";"Кобальт";;"Для изготовления слитков и  катодных листов, применяемых в различных отраслях промышленности. Способ изготовления - электролиз.";"Нет данных"
"2821";"К1";"Кобальт";"К1";"Кобальт";;"Для изготовления слитков и  катодных листов, применяемых в различных отраслях промышленности. Способ изготовления - электролиз или огневое рафинирование.";"Нет данных"
"2820";"К1А";"Кобальт";"К1А";"Кобальт";;"Для изготовления слитков и  катодных листов, применяемых в различных отраслях промышленности. Способ изготовления - электролиз или огневое рафинирование.";"Нет данных"
"2819";"К1Ау";"Кобальт";"К1Ау";"Кобальт";;"Для изготовления слитков и  катодных листов, применяемых в различных отраслях промышленности.  Способ изготовления - электролиз или огневое рафинирование.";"Нет данных"
"2822";"К2";"Кобальт";"К2";"Кобальт";;"Для изготовления слитков и  катодных листов, применяемых в различных отраслях промышленности.  Способ изготовления - электролиз или огневое рафинирование.";"Нет данных"
"2846";"ПК-1у";"Кобальт";"ПК-1у";"Кобальт";;"Кобальтовый порошок предназначен для производства изделий методом порошковой металлургии и мгнитов";"Нет данных"
"2824";"Кр0";"Кремний";"Кр0";"Кремний";;"Для изготовления кремнийсодержащих сплавов, кремнийорганической продукции, полупроводникового кремния, а также для спеццелей.";"Нет данных"
"2823";"Кр00";"Кремний";"Кр00";"Кремний";;"Для изготовления кремнийсодержащих сплавов, кремнийорганической продукции, полупроводникового кремния, а также для спеццелей.";"Нет данных"
"2825";"Кр1";"Кремний";"Кр1";"Кремний";;"Для изготовления кремнийсодержащих сплавов, кремнийорганической продукции, полупроводникового кремния, а также для спеццелей.";"Нет данных"
"2826";"Кр2";"Кремний";"Кр2";"Кремний";;"Для изготовления кремнийсодержащих сплавов, кремнийорганической продукции, полупроводникового кремния, а также для спеццелей.";"Нет данных"
"2827";"Кр3";"Кремний";"Кр3";"Кремний";;"Для изготовления кремнийсодержащих сплавов, кремнийорганической продукции, полупроводникового кремния, а также для спеццелей.";"Нет данных"
"2859";"РС-1004";"Кремний";"РС-1004";"Кремний";;"Резистивный кремниевый сплав предназначен для изготовления методом вакуумно-термического нанесения термостабильных, тонкопленочных резистивных элементов и различных вспомогательных слоев изделий электронной техники";"Нет данных"
"2857";"РС-3001";"Кремний";"РС-3001";"Кремний";;"Резистивный кремниевый сплав предназначен для изготовления методом вакуумно-термического нанесения термостабильных, тонкопленочных резистивных элементов и различных вспомогательных слоев изделий электронной техники";"Нет данных"
"2858";"РС-1714";"Кремний";"РС-1714";"Кремний";;"Резистивный кремниевый сплав предназначен для изготовления методом вакуумно-термического нанесения термостабильных, тонкопленочных резистивных элементов и различных вспомогательных слоев изделий электронной техники";"Нет данных"
"2856";"РС-3710";"Кремний";"РС-3710";"Кремний";;"Резистивный кремниевый сплав предназначен для изготовления методом вакуумно-термического нанесения термостабильных, тонкопленочных резистивных элементов и различных вспомогательных слоев изделий электронной техники";"Нет данных"
"2855";"РС-4400";"Кремний";"РС-4400";"Кремний";;"Резистивный кремниевый сплав предназначен для изготовления методом вакуумно-термического нанесения термостабильных, тонкопленочных резистивных элементов и различных вспомогательных слоев изделий электронной техники";"Нет данных"
